Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface,Energy Balance Model.Heat Capacity of Thermocline Ocean,Energy Balance Model.Heat Capacity of Deep Ocean,Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor,Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space,Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean,Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean,Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor,Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor,Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions,CH4 Forcing.Calibration scaling of CH4 forcing,N2O Forcing.Calibration scaling of N2O forcing,Minor GHGs Forcing.Calibration scaling of Minor GHG forcing,Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing,BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing,Land Use Forcing.Calibration scaling of Albedo forcing,Land Use Forcing.Calibration scaling of Irrigation forcing,Natural Forcing.Calibration scaling of Volcano forcing,CO2 Forcing.Calibration scaling of CO2 forcing,Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations,Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations,Ozone Forcing.Ozone forcing per unit CH4 concentration change,Ozone Forcing.Ozone forcing per unit N2O concentration change,Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change,Ozone Forcing.Ozone forcing per unit CO emissions change,Ozone Forcing.Ozone forcing per unit VOC emissions change,Ozone Forcing.Ozone forcing per unit NOx emissions change,Ocean.Depth of warm surface ocean layer,Ocean.Thickness of intermediate ocean layer,Ocean.Depth of cold surface ocean layer,Ocean.Reference overturning strength in Sv,Ocean.Reference intermediate to warm surface ocean mixing strength,Ocean.Reference cold surface to deep ocean mixing strength,Ocean.Reference strength of biological carbon pump in low latitude ocean,Ocean.Reference strength of biological carbon pump in high latitude ocean,Ocean.High latitude carbon pump transfer efficiency,CO2 Forcing.Atmospheric CO2 Concentration 1750,Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly,Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly,Ocean.High latitude carbon pump sensitivity to global T anomaly,Ocean.Warm surface ocean temperature sensitivity to global T anomaly,Ocean.Cold surface ocean temperature sensitivity to global T anomaly,Ocean.Warm surface ocean salinity sensitivity to global T anomaly,Ocean.Cold surface ocean salinity sensitivity to global T anomaly,Ocean.Initial Cold surface ocean pH,Ocean.Initial Warm surface ocean pH,Ocean.Initial Cold surface ocean carbon reservoir,Ocean.Initial Warm surface ocean carbon reservoir,Ocean.Initial Intermediate depth ocean carbon reservoir,Ocean.Initial Deep ocean ocean carbon reservoir,Energy Balance Model.Initial Land & Ocean Surface Temperature,Energy Balance Model.Initial Thermocline Ocean Temperature,Energy Balance Model.Initial Deep Ocean Temperature,Energy Balance Model.Initial ocean heat content change,CH4 Forcing.Initial CH4 in atmosphere,CO2 Forcing.Initial Atmospheric CO2 mass anomaly since 1750,Energy Balance Model.Surface Temperature 1850 to 1900 offset relative to 1750
49270,4.2248013915567215,23.452264889628367,304.7520805094263,0.3181897361930221,1.3244332430751236,0.7458497074955361,0.5008763188625864,-0.9340862050023988,0.0092133948972559,-0.0040369757398028,0.9997890252145252,0.9971150951414716,0.9941744484988057,1.079024910769791,1.4548742966970734,1.499664822442213,-0.6922991388390362,0.8279468440100984,1.0063108436659969,1.1766474935912254,0.0343136973804656,0.0003078025482836,0.0015464324862854,-8.784842101829084e-05,5.02358874705464e-05,7.59780213808716e-05,-6.656980173103838e-05,455.2744285112392,361.00696057367287,427.45672748066994,16.786995295237464,50.855039935693846,24.02585158040534,0.1542343983852622,10.365290561057732,0.3333077157051061,278.3319833769209,-3.1142228210429893e-06,-9.337955161253102e-06,-0.4944727843907696,0.6804184923677047,0.6207901853432796,-0.0311422282104298,-0.093379551612531,8.43036197339,8.08355326836,538.382366415,3372.322625,3680.8099546,29988.2880732,0.365328606234,0.168592984238,0.00956162594337,0.13539298852,2153.07100115,425796.715918,0.061514478209319615
49466,6.190553633585632,42.98004064656179,64.60338453623586,0.9269727088850164,1.990624688061898,1.3083352646252502,0.529097293151434,-0.1164134055979553,0.0423329879552119,-0.0021928628834435,1.143981703977512,1.0202271332602542,0.9475285553500358,1.116789826187787,0.8639403075025474,1.499258039654957,1.90238476108943,1.0028046221375195,1.126992796886077,0.8637618766088473,0.042536815926798,0.0002006445674739,0.001518869133994,-9.796693511546923e-05,0.0001357612018789,-0.0003413554421812,0.0006919378766579,285.4007365651216,798.2421942824462,432.36014380715983,29.18301372486808,63.48945730045443,13.481886405333894,0.0131850582029252,4.071682927531146,0.3734889375150213,279.7010537397634,-2.1484341374369463e-06,-2.1457822217992223e-05,-0.1661148429954025,0.9453718549615806,0.908718670632926,-0.0214843413743694,-0.2145782221799222,8.20249053218,8.08900288156,572.624638744,2108.02789596,7315.76476074,25123.4121512,0.596840524118,0.28066144049,0.0688138104514,0.325204098886,2135.16821931,503186.491278,0.06423605396062215
50048,4.81599917831933,10.078322978935516,151.35388729210447,1.3926989395430112,1.1108619917224836,1.935440515394908,1.1669085659540397,-0.6770304623599406,0.0098283238441603,-0.0027758876204086,0.9251767796625248,0.8626805534494262,0.9454843709610616,0.4528490713811295,1.6594531684128953,0.9957160815481262,1.2046465729409197,1.075589943977655,0.8434121574886658,0.8661889371220582,-0.04383591969211,0.000263034110913,0.0011900567683752,-7.06039107161835e-05,0.00017186921565,1.4875043377119582e-05,0.001650976409589,448.3022677094706,678.28236821467,461.8544274759511,28.4887373732727,62.940712161197226,17.321547956321325,0.2953776184190085,5.573798237540783,0.3679723869656812,278.12588316928844,-2.4537726590363955e-06,-1.5434065142194788e-05,-0.2251314751164863,0.9775967694865622,0.6676808125029934,-0.0245377265903639,-0.1543406514219479,8.25362969954,8.0949507713,607.060827754,3307.66156848,6348.96669809,25203.0743486,0.452615004555,0.232489005336,0.0480142987439,0.189780182429,2146.69485788,447036.503077,0.0551559475701747
52015,4.124281854551235,21.21333398923349,124.73942364345248,0.9264339886492472,1.591139457840555,2.3311097586161647,0.833730543142021,-4.297458731670869,0.0017706512301424,-0.0024522929308163,0.774886210379458,1.0599811008892517,0.8219616282206874,0.8642619772684602,1.499821634262236,0.7466000688735344,1.5417396172390967,1.2836401873886258,1.0049527309053137,0.943347583233705,-0.011795601942263,0.0002352101202424,0.0010383027499842,3.275770348363922e-05,4.2593745954809983e-05,7.496090100658606e-05,0.0020898596329238,109.50829784685868,836.1933231749379,315.864101798384,28.737727120404724,58.58738504758279,26.061945244699803,0.5570371216833412,10.588741812244638,0.2456444077336048,279.2307664475885,-2.284301420762928e-06,-2.363058700933678e-05,-0.1040977018566927,0.8354941208141964,0.6175588192927545,-0.0228430142076292,-0.2363058700933678,8.45276074294,8.07435247511,394.30181456,813.068221226,8472.12801841,27400.285696,0.374492961215,0.229193215545,0.0517288519854,0.206988310586,2150.70900049,467536.999318,0.059691059008478424
52516,4.4654227109274816,8.82448555384789,59.70761010079703,1.5968887685956816,1.5959712755652018,2.5498460229662427,1.1102708350050334,-2.335011761501149,0.0033867798964633,-0.001107168347319,1.2023670948627316,1.0885015274352523,0.9605654872171352,1.6110174932519858,0.7711626934675372,1.013485584640024,0.7900870498116427,1.0130387434039871,1.0499255678844022,0.5113817487022847,0.0004441593196933,0.0001788027366952,0.0010668722446746,-0.000197996425461,0.0001719423932413,4.452590515601736e-05,0.0014714550170889,164.097127950024,653.3436107575922,352.3276906111036,21.429396143848862,79.85310250685,12.20162932265929,2.871506664470516,8.759508509181838,0.414290470870986,275.03203703592885,-1.5798401421041616e-06,-1.9978368403559897e-05,-0.3768934405727976,0.6589341246912888,0.6980245427413228,-0.0157984014210416,-0.1997836840355989,8.33544051167,8.08300486027,453.753433804,1215.60132852,6429.6172905,29655.538822,0.472407939803,0.316869409386,0.148923537176,0.222094777044,2142.96492722,495421.525034,0.07286209575669707
52624,3.175692824243978,21.653034930233865,105.56071579635038,1.014290228546569,0.8788251645027207,3.516956363678457,0.692421400998457,-0.8104134603167453,0.0142803916095963,-0.0037068388855687,1.043672338091021,0.9407316631731376,1.0891896323150332,1.0951480462351575,1.124917985721261,1.0428416846522066,1.2561086689648149,0.7877379972616211,0.97863178815059,1.0095720387659872,0.0307289882178369,0.0002523563254742,0.0017981622363441,-6.596245343295313e-05,0.0001338931916618,-0.0001093254258246,0.0006546375731679,129.82983297572383,740.4591512066677,109.19504923223894,27.477515814032763,60.34382212160431,11.959364719333252,1.4287040896083574,8.422710294526532,0.2560980875687056,276.41117302987345,-2.941325356139398e-06,-1.87421322851198e-05,-0.3370688359572956,0.492191609210977,0.6520466669806093,-0.0294132535613939,-0.187421322851198,8.37024150796,8.07677524434,139.518358347,963.597269819,7466.19597161,29356.2611247,0.422952263911,0.296705915482,0.0643775938371,0.23442345333,2147.51604056,505648.237491,0.06507563117309294
53133,2.751837367248374,4.441467866948275,186.4292941376465,1.0398261579725625,1.554972404150062,1.7822595322354626,1.2055499537403092,-0.6127967311396258,0.0255440569876962,-0.0042540480025413,1.0813915820024558,1.0761999151069648,0.9143984372952512,0.7774606141405984,1.2233102991706997,0.4407370916400717,0.9151804263396124,1.0720762900996148,0.9950180661370084,0.7221913855513757,0.0050540289787055,0.0001995459062559,0.0014978664203983,6.651572292854488e-05,4.5094670669676925e-05,-5.019012478695107e-05,-1.9718308806274554e-06,113.38115163214574,581.9601723567512,235.32850825204287,21.70346329995412,69.59121490215985,17.072062308035783,2.455235833247859,9.246306094768116,0.1244574841271755,279.5534951033042,-3.2279067174241807e-06,-1.5987623068863076e-05,-0.2215574834281847,0.7461441067481727,0.4921842334513884,-0.0322790671742418,-0.1598762306886307,8.51757890798,8.0712891894,288.706340767,842.862698212,6031.97287021,31459.4996118,0.277759339397,0.151319034559,0.0222279047767,0.0898250875366,2160.21895138,460836.42092,0.051043277085878816
53718,4.430730624467226,30.136371681552767,43.91128073475645,1.2232340157648458,1.398486736484616,1.6383114710819144,0.5391728316918589,-2.129069426095595,0.004439438965034,-0.0006500045308015,1.0354731423950754,0.9418862381853672,1.0241776592208711,0.7794347911596983,1.2473759986595585,1.171888864797375,1.0830934671931984,1.1566041189267904,0.9819892127004284,0.8167977543418057,-0.0350989313255077,0.0002888743057165,0.0014213064646078,-0.0001559076047056,0.0001590174794417,0.0001068729655099,0.0020861142031593,308.8977936176847,308.4090570307751,288.2015536815027,21.770076685473946,60.51095224813021,29.130681769773293,0.4730696759816438,8.783423830195916,0.2524167035663732,281.05326369079177,-1.3404168123311517e-06,-2.4058405010800524e-05,-0.4034037474161919,0.9324216516279328,0.9656026583112508,-0.0134041681233115,-0.2405840501080052,8.37030907684,8.07676419957,367.322698805,2290.87474547,3061.45206212,30926.2129322,0.48209604861,0.259975071195,0.084883605994,0.220493350352,2143.78790668,471746.178817,0.054964710338859024
54403,2.862088224654032,25.57463474762526,153.14512250613242,1.063386217584268,0.9966831720843596,2.822088611436352,0.85379861056738,-0.784667522734191,0.0283669158916397,-0.0023880055903258,1.042806905581687,1.0647002383476425,0.7949173831325803,2.105243022136951,0.9910412277738384,0.6580924585025136,1.3142748792930654,0.97186790915686,1.1025438826206804,1.2440597505940112,0.0233463562681088,0.0002672221601614,0.0009769441477026,-0.0001056891286408,0.0001512767985698,0.0004134200381606,0.0009303446749343,287.9474247247906,572.132253001987,141.91120949250842,14.824726202774116,55.99752670685995,13.713588366723924,0.083425726119288,6.247071398552677,0.4879125308500538,278.60770350586864,-2.250633206949053e-06,-1.9311737263001783e-05,-0.0310230032142451,0.5567416653423527,0.5511478765048172,-0.0225063320694905,-0.1931173726300178,8.2342403715,8.08722466405,187.280240808,2131.11761905,5386.17960393,29165.6033323,0.418348207592,0.246059015431,0.0395297406326,0.218013097421,2149.04037454,501698.501159,0.05840779641644411
55411,4.196831350620189,26.288578178161053,32.60050975669666,1.4497934152201666,0.7716684752629497,6.483653974218976,0.7704362195077228,-38.48085274191082,0.0001420414633916,-0.0035105464867662,0.8987401923842413,0.9026882096327584,0.7918054272516978,1.770853145996913,1.839441416948724,1.0370079873294262,1.854890382478696,0.9371360883434096,1.0168919768976237,0.7849745986775138,-0.0593919257848002,0.0002766288514278,0.0012197965067109,-1.6974285332524552e-05,1.811449924566465e-05,-0.0003180666851279,0.0027426098064246,193.7092657131077,685.8754167521552,75.68128998220998,26.199815174398303,59.74370246971857,12.720371958915496,0.446258126414162,7.807675436790522,0.4218536793424431,276.1612394155036,-2.838524176272584e-06,-1.7073226744540977e-05,-0.1477138796302559,0.4377460687616463,0.379050270134679,-0.0283852417627258,-0.1707322674454097,8.29199224206,8.08334222046,98.5653239563,1434.85102324,6612.20636713,28633.0100128,0.529422499213,0.436525940228,0.223072320638,0.337543727558,2138.4715742,508117.003904,0.03411511222927491
56377,4.668805031714843,19.308411212440102,166.60329922684457,1.1528549102007328,1.2049035885986117,7.44770907283568,0.8759248155829785,-0.9127816728116352,0.0112394674284503,-0.0017211788843456,1.0649369963251634,0.985221410842722,0.8840079288550305,1.274768067865824,1.176875414064241,1.075154555233237,1.40515754506013,0.9061664529678282,0.9739537664820184,1.1280271521071945,-0.0297362513175252,0.0002798644915377,0.0011705554890425,-0.0001048686409433,0.000103654788673,-0.000142847500754,0.001286467251569,215.9763778006423,730.6736609258141,297.6619929122816,12.772729808804078,84.65682852344784,13.236439699633838,1.2052032668632495,4.9941272365650775,0.285882118559253,276.6083942974052,-1.901406377180404e-06,-2.9747239690285328e-05,-0.1642847828977922,0.9069643648068412,0.5954908673525017,-0.019014063771804,-0.2974723969028532,8.260797204,8.08717380822,389.867086476,1597.70956771,6846.1053668,28553.6671861,0.40479700912,0.330432167918,0.054108318415,0.27822513628,2147.79459327,499423.792321,0.04744595766524937
56636,3.845124137877197,8.463547110667733,109.7240104726409,1.6772043069742053,0.8783083735994555,4.391799451229321,1.135016924375137,-1.2981850184253825,0.0068864747232014,-0.0046093465925126,0.9631501549709408,1.0818562511811114,1.127602678140185,0.5989727788848294,2.3614447976959427,1.254954005763301,1.1134736368023856,1.2043945184265223,1.028979812150462,0.8118368026092755,-0.0059664308913597,0.0002365893294914,0.0020277439160391,2.48124408521785e-06,0.0001246543793946,8.974145293631269e-05,0.0010316127619208,179.87636750326186,874.0326953478545,128.21866137086766,23.51769532680149,74.27018102351929,11.932094174265464,0.9182184514534244,4.684798824194175,0.2935863529836662,277.36255913397565,-3.413981748739184e-06,-2.4422418893432614e-05,-0.0799205153639877,0.7738926503202919,0.5024232623745442,-0.0341398174873918,-0.2442241889343261,8.24329884101,8.086947017,168.823314416,1330.8712728,8179.52311025,26463.6874436,0.378471988402,0.261850713785,0.0692756714715,0.181452076025,2151.90468834,505863.587747,0.05292674081832099
56784,2.1379041484893384,3.5786148327282605,119.02196935605136,1.2169462173775816,1.2207930725805511,4.919820303744022,0.8531307147660249,-5.7373064653320265,0.0009824731852895,-0.0040081557665839,0.9549068981154996,0.992319394576657,0.907777818115986,0.1787630765913128,1.5772513302388018,0.438348341410366,1.451061177436603,1.0973380720319852,0.9599449837837916,0.9655765900178837,0.0690847859665502,0.0002361202096236,0.0009041187793304,-5.506619621970935e-05,-4.04102359596394e-05,0.0001115798700433,0.0017451567689963,442.9839885712277,739.7170334183718,426.3635378839499,10.878037526040316,77.60934672143303,23.219322420546,1.8608392353214835,4.229555189643956,0.4073580340222392,277.0989954165642,-3.099129382536406e-06,-1.2302467798627224e-05,-0.0123779916625789,0.6091299358988562,0.3257859616508457,-0.030991293825364,-0.1230246779862722,8.20763892118,8.10284601564,566.700610047,3263.50794405,6856.79015228,24897.8798582,0.421714401817,0.353499083684,0.0934190784073,0.213852738815,2147.74707198,441596.137811,0.0931642313831363
56925,6.147904365520564,23.2528926478154,43.81721071700044,1.3810079545256169,0.9038375908295851,3.0429120266609604,1.2727986644733809,-0.5123318561668437,0.0110891626781074,-0.0044983660716102,0.9119474725205686,1.1090641238136236,1.026442745914064,-0.1234997006179206,0.4478275166955356,1.3330877710484257,1.6423350534388872,1.044254878576353,0.9660575333654896,0.9968407431160454,0.0138138257884632,0.0001975649810862,0.0010539563998929,-0.000144361828236,2.056872970052201e-05,-0.0003598818705233,0.0020721803305372,283.1180825848893,557.4190953219343,206.49025836666,23.06527314863039,55.78947129389401,25.69386733850019,2.354146246757137,10.6930960119102,0.424507197870048,276.20951443225755,-3.355859638251961e-06,-1.2369239495713046e-05,-0.176551368165815,0.6689743345075168,0.8931385637889551,-0.0335585963825196,-0.1236923949571304,8.33908140965,8.08648550492,266.249575762,2095.42023023,5693.64724806,29077.3873766,0.365279273468,0.233483644355,0.131142693597,0.216035999247,2151.0118028,465023.175513,0.03195886191805
57206,3.961475493793503,21.78524481273877,108.888173364387,1.0011867628368485,1.9287313451222847,2.256244938646233,1.0692061175470913,-4.013872666939126,0.0016162148901638,-0.0010858614115675,0.8657011510578736,1.0890519929006124,1.012312325200535,2.6845950604603352,0.5388911235139058,0.1741660683612935,2.206196195102061,0.7928198671885215,0.9227842812614154,1.243160728639826,-0.0231864929279147,0.0001483915209808,0.0010743867123516,0.000110208467681,0.0001045435230493,-5.8939356814938936e-05,0.0009909784811098,299.8849700042404,490.8326859930862,291.5808809264833,25.21011477182121,80.45590951222455,11.74997540099421,1.4468300450806764,6.338823089620027,0.1189348918778796,280.35544726349974,-1.5686813904257365e-06,-1.5787338010533757e-05,-0.3862888323915812,0.4130481032252584,0.7813954823884851,-0.0156868139042573,-0.1578733801053375,8.36758287289,8.08012865465,372.978830681,2224.5913384,4780.28282641,29968.1797468,0.40338282841,0.233687956955,0.0709213462344,0.231975820792,2149.03802534,460415.448506,0.05089342628155039
58346,2.634691082065152,13.439405590318035,107.59229282350566,1.6136714163757673,1.382160029535766,3.0814913625667706,1.4252437828259643,-0.1716998133717078,0.0050078397137184,-0.0055624801749323,1.064368432021731,0.9354725795014264,0.8056155657240678,1.4509393606089973,2.450790240359103,1.408925271676805,0.3981932612072583,0.8983290362808976,0.9598384305630152,0.8479100684755816,-0.0101389937166532,0.0001877991887629,0.0015110919282564,6.893314692301152e-06,0.0001108755761693,0.0002548050174582,0.0006488333066796,379.08634878837086,996.0999003440216,464.3828060676572,12.727473115576808,57.27204990985086,12.93998564747316,0.2460726548359301,4.858389524744592,0.3347268098674372,279.2055605945233,-3.913151647528949e-06,-8.533889509453881e-06,-0.3283676146172757,0.7788367204636577,0.4832575403461887,-0.0391315164752894,-0.0853388950945388,8.24050424973,8.0894374113,613.035937727,2801.00299472,9388.54338949,24072.4134162,0.489717174317,0.294305350837,0.102661073818,0.262231827205,2142.8932936,479810.976357,0.05522588132440373
58625,3.3973600172205467,35.057104521704176,86.70682740595187,1.0525888365087162,2.017859312511629,2.7702355825010647,0.9378913205878586,-0.1815323686231622,0.0133641941717209,-0.0042569251927537,0.8816316824120314,1.1532609578005526,0.9848447187903044,1.1386295645599798,0.7219860689909249,2.1653565955338903,0.7172489596531445,0.869758911748365,1.0000093181187997,1.309526109286451,0.0083482275234509,0.000224374315507,0.0011770657261401,-8.147130268119095e-05,0.0002419687709263,-0.0001257885458034,0.0007328516921932,198.0911340158882,764.312501396472,107.94772507955378,25.745487937841943,81.6489495626006,28.841312054312127,1.3444986239443557,9.7679912590481,0.2749238956032712,278.3149696835311,-3.22941354372178e-06,-2.3545732917301565e-05,-0.4607765047282646,0.4042870614348651,0.4096857688068229,-0.0322941354372178,-0.2354573291730156,8.42547949525,8.08026034943,135.903924475,1469.21291185,7474.30974799,27322.3056673,0.360850001985,0.209847097777,0.0617276346229,0.224303192249,2151.61194787,449274.539833,0.03431588255660733
58923,3.9048565313843713,38.552355125193024,309.3388084861807,0.1752937271186991,2.1424101925565333,0.8485529134802201,0.421214269694986,-0.0737444829004136,0.0210066447229795,-0.0052970668727376,1.0177913405513177,1.0508998079262954,1.025105042289057,2.3209499346120586,1.692305583705637,0.4933494771229729,0.2887925755060841,0.9713388202144456,0.943022512426658,0.7855084540722761,-0.0030611035133213,0.0001894853804217,0.0014424662379305,7.080161882398887e-05,0.000138362942877,0.0001784400274754,0.0007958255968163,224.63637121554183,779.3735366775234,326.5630332424826,21.784913314026007,64.79934683622663,27.338869372546487,2.2791340412315635,6.402770096613933,0.1224597925581549,275.19404871782814,-3.774150846762224e-06,-1.689639320642625e-05,-0.4958501449158945,0.9946183138281758,0.7110947240812642,-0.0377415084676222,-0.1689639320642625,8.30909468078,8.08331025284,423.054188482,1660.95010046,7737.09548781,26890.7051902,0.593768644136,0.266955702182,0.0129088757083,0.267261802256,2136.26771243,501794.796919,0.0732710884157896
59465,4.377880803166918,13.629962416943242,29.220886521631297,1.37793852352432,1.721273582100704,2.435405034080849,0.4188304431327043,-1.127581260090783,0.0109945201254457,-0.0048949669084638,1.1053396144236098,1.221676070053504,1.0417332533370391,0.5998337810416194,0.5518096696617278,1.207488045356276,0.4912724796736353,1.1641583910203055,1.0742508007589144,1.0265339369090816,0.0562799892997467,0.0002477275409868,0.0010919048101241,-4.462746359661492e-05,0.0001503515367838,-0.0001100014587031,0.0013398046410951,337.8035660258486,304.07575500442624,213.47028542305728,12.821543043190118,78.37389854177124,16.412335984471426,1.4171429276412044,5.174673350507044,0.3989508945117563,276.8214775555921,-3.5635652560621805e-06,-1.1502574728076798e-05,-0.0405637162011111,0.4853398335770427,0.9522134867358912,-0.0356356525606218,-0.1150257472807679,8.23614679524,8.09287299747,282.188158134,2497.29400338,2850.5552306,31126.2304059,0.266494575733,0.176438810048,0.0749000857861,0.0927196348987,2158.69323639,481517.715866,0.062417935896998636
63772,2.0694443648185006,12.619072838691755,128.45935627361075,1.313967324386626,1.8926711330314527,5.710705415788372,0.816885109232747,-0.4825472048242959,0.0110380556695678,-0.0021575591513881,0.9609815340608252,0.8526836916019261,1.025157862462908,1.1990188892258804,0.7148770551599053,1.0426356222142728,1.9022432138932248,1.006796829694244,0.8708826121267081,0.9693849249322104,0.0250059362727994,0.0001750509656525,0.0013944036071977,-0.000247096411698,0.0002187279914376,-0.0003319474379188,0.0021635827868943,129.6284277114832,369.7761257891842,297.7797919927988,23.360150931441986,78.30557520145041,18.68437087888212,1.50085842376363,8.47618871663363,0.309843597967956,278.2691547848469,-2.1299450602687086e-06,-1.9365094408031785e-05,-0.111647819648519,0.9785429464308704,0.3598373676810904,-0.021299450602687,-0.1936509440803178,8.36965074974,8.07623875024,380.717644102,961.65685328,3613.23799595,32194.2208516,0.402155880877,0.326833148692,0.0706078942366,0.225784708455,2147.67097424,496651.3227,0.059881859031762366
65428,4.959374952961775,13.345957271591868,50.75994597594836,1.4710470299476068,1.0069517152020195,1.7507118357251008,0.8501726928570305,-1.4956849463540682,0.008228967756208,-0.0044279267218094,1.107440942377584,1.1732572940642918,1.037459843656893,0.4455035938689108,1.565499616911116,1.1704632194282347,1.1079839874033854,0.9777149454829348,1.055835928462632,1.253800309406783,0.0733697557273456,0.000284257683554,0.000557449272643,2.48373806412241e-05,0.0002841877299826,-4.111766258753802e-05,0.0016145981027213,333.5414219936292,839.3443493649055,180.43484424246023,19.955055480053417,79.76788154670643,23.808505335372267,0.5268507261674668,9.774084848740218,0.4917970659828123,279.81008035366904,-3.318969527821004e-06,-8.769467846394021e-06,-0.1607053378363401,0.8681309888168236,0.6757805783540128,-0.03318969527821,-0.0876946784639402,8.33162940029,8.08572627212,233.272506024,2468.18464943,7953.38240937,25598.7020847,0.383387634166,0.208453415691,0.0944526314785,0.152560552335,2151.8150596,446583.863018,0.08382418164339608
65518,6.771509946314103,37.88939110478453,247.2381442608575,0.3344440668309018,1.950876114267574,1.448541823850278,0.0173387750724619,-5.470260551694617,0.0008929540472999,-0.0009018078581092,0.986617461167462,1.0459856015584867,1.2051234765208068,1.3633735655269683,1.3371562310461789,1.3969268108682158,0.2276257911469237,0.9219949984090116,0.8305091356045138,0.806606155608085,-0.0408862621109652,0.0003340399927879,0.0011230651208969,-8.581379593448566e-05,0.0001187013695967,-8.619117340187367e-05,0.0010727438903969,181.4173131860813,573.2736813640926,347.2465525286821,29.25320667556205,56.06341081618135,29.36787839504884,2.7892282507231667,8.115203827351142,0.4600430365970001,276.3777771681745,-1.4722898716016215e-06,-1.2567188568910503e-05,-0.0432111949131064,0.6558296781002383,0.8570544583338655,-0.0147228987160162,-0.125671885689105,8.23545832193,8.09064598869,458.268669736,1341.14983268,5663.9346114,28567.0910772,0.472038640979,0.276233074287,0.000620447136817,0.22239315059,2143.89002474,498500.00459,0.04444308914410588
69580,2.8880344024844304,14.194850659283254,72.78510872530278,1.3266720375964047,1.041119329375052,4.184128271703282,0.6361744484131359,-0.7855110148718918,0.0294728805724353,-0.0016518492099999,0.8948856513918169,1.03255011335986,0.8359187141545033,1.3576685846523724,0.5439092798834829,1.1534302314011118,0.550995221605848,0.915529788443216,1.1095872220106855,1.2366341913156875,-0.0666346686927384,0.0001994564094946,0.0016731411105554,3.484286632380676e-05,-6.229631077814671e-05,0.0001890704606871,0.0009133523654127,281.46314305384,437.2202252004965,236.1840768841648,21.850644634183087,84.80501547412877,28.57868924562859,0.2027958627132817,4.90327872710151,0.2606974752451628,277.4913177886816,-1.865097419900316e-06,-8.150614711894188e-06,-0.3601845224214918,0.4356409512483642,0.4870239607022478,-0.0186509741990031,-0.0815061471189418,8.26621714772,8.09358011383,310.467524303,2081.0317269,4024.27519631,28919.0839256,0.237489790024,0.146308567158,-0.00321965787574,0.0406981824166,2163.47081159,454792.093594,0.0020046192953874515
69840,4.2456500653709375,6.6052012087336,174.33779217550278,1.2594635340190594,1.192523708637501,2.9394969393144743,1.2316023800250344,-0.0715619456676496,0.018747241505559,-0.004832149983975,1.2588814794155323,1.0436704756060762,1.231481743643172,1.605198452284435,1.37960726495871,0.9120693564776398,1.882326989614228,0.9024258983715993,0.9567213414449748,0.9724068321892148,0.0361516384739322,0.000240591920236,0.0014346408619531,-0.000239893750607,0.0001182404185644,-0.0002584131086458,0.0008348216378571,493.4061909202688,582.4232755708363,99.2961907278272,16.49782236112006,88.33019925048832,24.67794165504254,2.726125591694701,6.211084092867555,0.2780702685179284,278.5810252687038,-3.530667120462173e-06,-2.172834167184867e-05,-0.0506666872746849,0.4966335102342172,0.9903081616148672,-0.0353066712046217,-0.2172834167184867,8.28866213349,8.09189686212,129.045542006,3644.50017697,5584.49772855,26989.3375601,0.570962044165,0.384587628189,0.0960487536336,0.349447146422,2136.36065732,442801.522772,0.08916553452723194
70160,5.733602716299198,35.230010717052785,219.3088989638148,0.279055810622592,1.546578031480088,1.0993993467069263,0.0585427926840035,-0.3316595408852483,0.0358280469808673,-0.0055806653308252,1.0071324063816505,0.9639388992976974,1.2042276176950244,0.6181338901899125,0.8973686256070581,0.8755044552355579,0.9049967601146,0.7571212533848461,0.9816743947837632,1.2993236110971036,0.0779910071554099,0.0002644565946579,0.0017660281687055,-1.990420018951694e-05,0.000161384902199,1.7778462845988105e-06,0.0019322442142367,402.0191226832845,915.0244453319824,310.3922434957698,13.994972054012113,78.79576174982348,19.786666963570475,0.2239497900246565,10.524477905628308,0.4836038241964921,278.24528920687254,-3.922675477760057e-06,-1.6518870309080906e-05,-0.2670474128745665,0.478632250595813,0.9055556780884156,-0.0392267547776005,-0.165188703090809,8.37555586095,8.0865063518,395.925691349,2975.21232142,8736.80732624,25104.2836318,0.436181183648,0.21602343262,0.00229989777213,0.170878564222,2148.03811899,432164.09501,0.06257831353223119
